,ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
1147,9467,1984,Graduation,Single,"$34,738.00 ",1,0,5/11/14,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,SP
965,521,1985,Graduation,Together,"$54,006.00 ",1,0,9/18/12,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,SP
1713,10755,1976,2n Cycle,Married,"$23,718.00 ",1,0,9/2/13,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,AUS
1374,234,1979,Graduation,Divorced,"$15,287.00 ",1,0,10/10/12,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP
839,2055,1973,PhD,Divorced,"$35,860.00 ",1,1,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP
1843,9224,1972,PhD,Single,"$55,260.00 ",0,1,12/12/12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,SA
2155,6729,1988,Graduation,Single,"$68,655.00 ",0,0,8/10/12,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SA
744,569,1991,Graduation,Single,"$90,273.00 ",0,0,12/14/13,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,SP
539,2495,1974,Master,Married,"$83,891.00 ",0,1,6/20/14,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,SP
2154,10172,1988,Graduation,Single,"$68,655.00 ",0,0,8/10/12,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SP
618,10981,1988,Graduation,Married,"$84,219.00 ",0,0,2/2/14,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,SA
801,6263,1968,Graduation,Together,"$35,322.00 ",1,2,8/22/12,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP
1783,7972,1955,Graduation,Single,"$72,906.00 ",0,0,9/17/13,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,SP
1023,5077,1979,Graduation,Together,"$77,298.00 ",0,1,11/2/13,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,CA
2087,8588,1961,Graduation,Married,"$60,544.00 ",1,1,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,GER
1135,9904,1956,Graduation,Married,"$71,391.00 ",0,1,3/29/13,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,CA
398,6471,1971,Master,Single,"$36,230.00 ",1,0,10/17/13,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,0,SP
210,4619,1945,PhD,Single,"$113,734.00 ",0,0,5/28/14,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,SP
1861,7004,1984,Graduation,Single,"$11,012.00 ",1,0,3/16/13,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,IND
1128,10380,1972,Master,Married,"$37,787.00 ",1,0,9/20/13,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,IND
961,5376,1979,Graduation,Married,"$2,447.00 ",1,0,1/6/13,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0,US
863,9336,1969,PhD,Widow,"$62,187.00 ",0,1,3/22/14,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,SP
2157,2939,1970,Master,Together,"$79,419.00 ",0,0,6/22/14,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,CA
963,4324,1989,Graduation,Married,"$42,387.00 ",1,0,10/29/12,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,SP
1136,10031,1976,PhD,Married,"$16,927.00 ",1,1,2/10/13,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,SA
203,7261,1971,Graduation,Together,"$34,600.00 ",1,1,1/1/13,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP
108,8278,1990,PhD,Married,"$74,214.00 ",0,0,8/26/12,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,SP
1002,2181,1970,Graduation,Married,"$70,617.00 ",0,0,6/23/13,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,SP
2049,10678,1959,Graduation,Together,"$71,232.00 ",0,1,11/28/13,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP
2,10476,1958,Graduation,Married,"$67,267.00 ",0,1,5/13/14,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,US
1868,339,1972,PhD,Married,"$57,091.00 ",0,1,11/23/12,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,SP
341,4609,1966,PhD,Married,"$57,705.00 ",0,1,1/11/14,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,SP
1581,4442,1961,Graduation,Single,"$46,524.00 ",0,1,4/5/13,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,CA
875,2098,1969,PhD,Married,"$33,581.00 ",2,0,1/8/13,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP
482,2666,1972,Master,Married,"$76,234.00 ",0,1,2/6/14,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0,CA
938,4084,1975,Graduation,Together,"$60,934.00 ",0,1,1/17/14,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,CA
916,4838,1978,Graduation,Together,"$22,775.00 ",1,0,6/19/13,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,IND
372,8933,1983,2n Cycle,Married,"$32,146.00 ",1,0,5/12/14,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,CA
576,6950,1958,Master,Married,"$49,572.00 ",1,1,12/15/13,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,CA
211,940,1987,Graduation,Single,"$57,100.00 ",1,0,5/18/14,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,SA
520,5232,1965,Graduation,Married,"$69,139.00 ",0,1,1/27/14,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,SP
1248,194,1965,Graduation,Married,"$48,006.00 ",1,1,6/9/14,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP
2067,961,1972,Graduation,Married,"$74,716.00 ",0,1,9/12/13,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP
234,2634,1979,Master,Single,"$16,653.00 ",1,0,4/18/14,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,SP
1827,7732,1978,Graduation,Married,"$64,813.00 ",1,0,1/2/14,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,SP
1093,1640,1954,Graduation,Divorced,"$64,587.00 ",1,1,6/22/14,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,SP
1901,819,1945,Graduation,Widow,"$63,285.00 ",0,0,11/5/13,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,SP
1724,11121,1981,Graduation,Married,"$19,419.00 ",1,0,11/10/12,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,IND
977,1143,1972,Graduation,Married,"$22,063.00 ",1,0,8/8/13,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,CA
1423,5723,1976,PhD,Together,"$49,187.00 ",0,1,1/11/14,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP
2158,5948,1975,Graduation,Single,"$57,338.00 ",0,1,4/29/14,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,US
96,6183,1962,Master,Married,"$58,646.00 ",0,1,6/10/13,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,GER
1097,89,1975,2n Cycle,Married,"$22,212.00 ",1,0,12/9/13,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,SA
178,2541,1976,Graduation,Married,"$24,027.00 ",1,0,6/9/13,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP
620,1158,1966,Graduation,Divorced,"$48,877.00 ",0,1,1/5/14,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,SP
971,1016,1959,PhD,Single,"$34,554.00 ",0,1,3/30/14,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,CA
1367,5967,1952,Graduation,Together,"$33,402.00 ",1,1,7/18/13,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER
665,5961,1978,Graduation,Married,"$42,693.00 ",1,0,6/7/14,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,SP
2173,456,1986,2n Cycle,Married,"$7,500.00 ",1,0,2/7/13,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,0,SP
1717,3483,1958,Graduation,Married,"$48,192.00 ",0,0,4/6/13,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,CA
513,11004,1893,2n Cycle,Single,"$60,182.00 ",0,1,5/17/14,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,SA
71,5341,1962,2n Cycle,Divorced,"$81,975.00 ",0,1,1/5/13,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,SA
1150,8140,1973,Graduation,Together,"$22,682.00 ",1,0,10/3/13,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,AUS
581,975,1956,Graduation,Single,"$54,252.00 ",1,1,5/28/13,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,AUS
1511,10413,1984,Graduation,Married,"$72,570.00 ",0,0,4/25/14,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,SP
1513,304,1981,Master,Single,"$22,944.00 ",1,0,12/23/13,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,SP
483,10099,1984,Graduation,Married,"$55,434.00 ",1,0,10/5/13,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,SA
1675,2262,1965,Master,Together,"$45,143.00 ",0,1,8/26/13,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,SA
2168,3336,1948,PhD,Together,"$66,375.00 ",0,1,11/21/13,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,AUS
1294,10319,1971,Graduation,Married,"$66,303.00 ",0,1,2/26/13,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,SP
764,6887,1967,Graduation,Single,"$79,146.00 ",1,1,4/24/14,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,GER
456,3955,1965,Graduation,Divorced,"$4,861.00 ",0,0,6/22/14,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,SA
725,7411,1964,PhD,Married,"$31,686.00 ",1,1,6/5/14,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA
68,1519,1972,PhD,Single,"$38,578.00 ",1,1,6/22/13,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,1,0,SP
65,6287,1986,Graduation,Together,"$34,728.00 ",1,0,7/30/13,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,1,0,SP
1739,4037,1976,Graduation,Divorced,"$31,859.00 ",1,0,6/14/13,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,SA
796,2493,1966,Graduation,Married,"$61,286.00 ",0,1,8/2/13,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,GER
881,2569,1987,Graduation,Married,"$17,323.00 ",0,0,10/10/12,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,US
1456,3919,1976,Master,Single,"$72,309.00 ",0,0,3/11/13,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA
231,25,1958,Graduation,Married,"$65,148.00 ",0,1,11/16/12,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,CA
377,8443,1972,Graduation,Single,"$24,762.00 ",1,0,2/10/14,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,1,0,SA
1427,8442,1985,Master,Married,"$19,510.00 ",2,0,9/4/13,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA
862,9797,1956,Graduation,Married,"$58,116.00 ",0,1,4/13/14,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP
432,7959,1961,Graduation,Married,"$79,410.00 ",0,0,5/29/14,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,SP
589,1351,1956,Master,Together,"$58,656.00 ",0,1,9/20/12,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,SP
2232,7232,1973,Graduation,Widow,"$42,429.00 ",0,1,2/11/14,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,SP
727,7437,1988,Graduation,Single,"$27,938.00 ",1,0,4/28/14,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,AUS
1569,8504,1973,Graduation,Married,"$79,593.00 ",0,0,5/12/14,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,GER
1692,274,1973,Graduation,Single,"$34,853.00 ",1,1,12/23/13,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,GER
411,1092,1980,Graduation,Married,"$61,014.00 ",0,1,8/11/12,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0,IND
354,1970,1968,Master,Together,"$34,053.00 ",0,1,9/10/12,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,SP
567,1523,1973,Graduation,Married,"$59,041.00 ",1,1,5/7/14,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,SA
1315,9384,1978,Graduation,Married,"$66,373.00 ",1,1,6/12/13,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS
1755,10022,1973,PhD,Single,"$54,466.00 ",1,1,2/9/14,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,SP
1758,146,1960,PhD,Single,"$76,045.00 ",0,0,11/15/13,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,SP
655,4656,1990,2n Cycle,Single,"$51,250.00 ",1,0,3/30/13,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,SA
791,1987,1987,Basic,Single,"$21,063.00 ",1,0,9/25/13,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP
1776,1584,1977,Graduation,Married,"$41,443.00 ",1,0,4/1/14,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,SA
1919,1958,1973,PhD,Together,"$55,012.00 ",0,1,3/21/14,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP
224,3524,1971,Master,Single,"$39,763.00 ",1,0,8/4/13,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,SP
814,4791,1980,Graduation,Together,"$44,964.00 ",1,1,12/16/12,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AUS
1854,5975,1967,PhD,Single,"$40,304.00 ",1,0,9/30/13,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,CA
218,10855,1968,Master,Single,"$50,014.00 ",1,0,1/22/14,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,SP
948,10839,1976,Graduation,Together,"$36,283.00 ",1,1,4/14/14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,CA
16,10521,1977,Graduation,Married,"$54,809.00 ",1,1,9/11/13,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,1,0,SP
1410,2678,1990,Graduation,Single,"$34,412.00 ",1,0,2/13/13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS
367,4713,1979,PhD,Married,"$31,605.00 ",1,0,11/22/12,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,SP
1339,7734,1993,Graduation,Absurd,"$79,244.00 ",0,0,12/19/12,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,AUS
1698,9974,1974,Graduation,Married,"$30,631.00 ",1,0,7/12/13,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,SA
884,7079,1962,Graduation,Divorced,"$63,887.00 ",0,1,9/8/12,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,SA
295,7849,1970,PhD,Married,"$80,336.00 ",0,0,9/9/13,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,SP
364,1876,1990,Graduation,Married,"$18,929.00 ",0,0,2/16/13,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,IND
1972,5346,1973,2n Cycle,Married,"$23,559.00 ",1,0,7/3/13,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER
2093,10925,1983,Graduation,Married,"$76,630.00 ",0,0,1/14/14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,SA
1907,9988,1976,Master,Single,"$70,379.00 ",0,1,3/3/13,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA
1129,7037,1974,PhD,Married,"$37,087.00 ",1,0,8/11/13,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,SA
914,8147,1960,Graduation,Married,"$31,454.00 ",1,1,7/6/13,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,SP
2091,2875,1978,Graduation,Married,"$67,023.00 ",0,0,3/4/14,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,SP
997,9235,1957,Graduation,Single,,1,1,5/27/14,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,0,GER
1408,5386,1953,Graduation,Together,"$94,384.00 ",0,0,3/4/13,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA
1762,6634,1979,Master,Divorced,"$33,462.00 ",1,0,8/7/13,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,SA
1632,4743,1969,PhD,Married,"$56,242.00 ",0,1,3/3/13,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,US
1058,203,1975,Master,Single,"$81,169.00 ",0,0,4/14/13,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,SP
1432,2656,1971,Graduation,Divorced,"$40,851.00 ",1,1,2/21/13,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA
1715,6810,1983,Graduation,Divorced,"$82,025.00 ",0,0,5/28/13,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,SA
1311,13,1947,PhD,Widow,"$25,358.00 ",0,1,7/22/13,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,SA
600,1506,1975,Graduation,Single,"$42,160.00 ",1,1,6/28/13,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,1,0,SP
984,10010,1953,PhD,Divorced,"$36,957.00 ",1,1,9/6/12,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,0,AUS
775,359,1950,Graduation,Together,"$48,070.00 ",0,1,1/13/13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP
542,7505,1957,PhD,Married,"$44,155.00 ",1,1,1/19/14,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,SP
2038,7422,1987,Graduation,Single,"$46,923.00 ",1,0,8/22/12,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP
677,153,1953,Graduation,Divorced,"$23,272.00 ",0,0,10/17/13,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,SP
406,3629,1978,Graduation,Single,"$38,557.00 ",1,0,12/19/12,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,CA
1553,3635,1962,PhD,Single,"$52,597.00 ",0,1,5/7/14,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,SA
644,4338,1983,Graduation,Single,"$39,062.00 ",1,0,3/25/14,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,SP
795,3934,1966,Graduation,Married,"$61,286.00 ",0,1,8/2/13,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND
1216,1131,1967,PhD,Single,"$52,569.00 ",0,1,4/5/14,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,SA
552,1377,1954,Master,Widow,"$44,551.00 ",0,1,8/31/13,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,SA
362,2253,1990,Graduation,Married,"$18,929.00 ",0,0,2/16/13,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP
549,6504,1975,2n Cycle,Together,"$19,789.00 ",1,0,11/20/13,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,SP
970,1717,1988,Graduation,Single,"$39,747.00 ",1,0,4/13/14,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,SA
2228,7947,1969,Graduation,Married,"$42,231.00 ",1,1,3/25/14,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,SP
940,9750,1961,PhD,Divorced,"$64,325.00 ",0,1,2/7/13,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,SP
1287,7822,1976,Graduation,Together,"$54,058.00 ",0,1,6/4/13,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,SP
788,7631,1978,Master,Together,"$61,346.00 ",1,0,10/6/13,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IND
1379,10660,1957,Master,Married,"$66,726.00 ",1,1,1/12/14,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,SP
1998,2736,1978,Graduation,Married,"$73,807.00 ",0,1,1/2/13,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IND
2197,9940,1958,Graduation,Together,"$64,961.00 ",0,1,12/23/12,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,SA
1872,7326,1971,Master,Married,"$56,850.00 ",0,1,3/23/14,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,CA
1137,6642,1961,Graduation,Divorced,"$27,215.00 ",2,1,1/23/13,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,SA
1116,1272,1965,Master,Single,"$55,250.00 ",0,1,10/21/12,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,AUS
642,4686,1962,PhD,Widow,"$82,571.00 ",0,0,4/2/14,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,SP
1376,1103,1976,Master,Married,"$81,929.00 ",1,0,9/29/12,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,AUS
554,4944,1959,Graduation,Together,"$71,367.00 ",0,0,8/23/13,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP
2114,3515,1952,Graduation,Single,"$62,307.00 ",0,1,2/17/14,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,SP
693,7516,1983,Graduation,Married,"$30,096.00 ",1,0,5/22/14,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,GER
2113,5896,1987,Master,Married,"$73,395.00 ",0,0,3/18/14,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,SP
649,6222,1967,Graduation,Married,"$22,574.00 ",2,1,10/28/13,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,SP
420,1581,1980,Graduation,Married,"$37,406.00 ",1,0,10/10/13,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,1,0,SP
593,10196,1978,Graduation,Married,"$71,427.00 ",2,0,3/12/14,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,US
1454,5731,1983,Master,Married,"$27,100.00 ",1,0,4/5/13,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP
1814,9120,1962,Graduation,Single,"$66,565.00 ",0,1,12/5/12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,SP
1959,3010,1989,Master,Together,"$88,420.00 ",0,0,5/2/14,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,SP
706,938,1981,Graduation,Married,"$40,211.00 ",1,1,7/30/13,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,SP
1802,5454,1979,Master,Married,"$45,057.00 ",1,0,12/1/13,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,US
1534,8749,1984,Graduation,Together,"$37,235.00 ",1,0,2/1/14,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,SP
2196,4127,1967,PhD,Married,"$77,766.00 ",0,1,2/22/13,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,1,0,SP
960,6320,1976,Master,Single,"$70,893.00 ",0,0,2/6/13,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,SP
1683,367,1978,2n Cycle,Married,"$36,550.00 ",1,0,2/19/13,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,CA
1165,523,1989,Graduation,Married,"$37,155.00 ",1,0,1/31/13,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,SP
500,10766,1964,PhD,Married,"$65,526.00 ",0,1,4/11/14,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,SP
1971,2445,1974,PhD,Together,"$28,440.00 ",1,0,7/7/13,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP
258,9064,1982,Graduation,Married,"$69,109.00 ",0,0,11/9/12,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,SP
769,7725,1965,2n Cycle,Married,"$76,800.00 ",0,0,3/8/14,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND
13,2964,1981,Graduation,Married,"$26,872.00 ",0,0,10/16/13,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,CA
1538,3409,1984,Graduation,Single,"$36,108.00 ",1,0,10/15/13,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,SA
1228,2345,1982,PhD,Together,"$70,038.00 ",0,0,10/25/13,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,AUS
114,2296,1975,Master,Married,"$37,368.00 ",1,0,12/16/13,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,SP
